index,question,ground_truth,predicted,correct,raw_response
441,"52 years female patient presents with 4 cm diameter diagnosed breast cancer lesion with ipsilateral axillary and contralateral supraclavicular lymphadenopathy. As per AJCC system, patient belongs to which stage of breast cancer?",A,D,False,D
442,Which of the following enzyme is needed for the synthesis of a short nucleotide sequence of RNA from DNA:,A,A,True,A
443,Most common risk factor for rupture of scarred uterus is,A,B,False,B
444,Obtuse angle of mandible is seen in,A,A,True,A
445,Which of the following stage of gingivitis can be called as chronic gingivitis:,A,C,False,C
446,This scientist is also known as Father of Modern Surgery is ?,A,C,False,C
447,True statement regarding Huntington's chorea is,A,C,False,C
448,Cepacia syndrome fulminant illness seen in,A,B,False,B
449,When does the rudimentary cochlea develop in the fetus?,A,B,False,B
450,Which of the following crystal form is found in the highest percentage in calculus:,A,A,True,A
451,Maximum life of transfused RBCs is,A,A,True,A
452,All are true about Niemann- Pick disease except -,A,A,True,A
453,Kidney responds to shock by,A,A,True,A
454,Least penetrating power among following mentioned rays is in -,A,A,True,A
455,Regarding MSUD which is not true,A,A,True,A
456,The portion of a tooth that is located apical to the cemento-enamel junction (CEJ) is?,A,A,True,A
457,Free association is?,A,A,True,A
458,Which of the following tumors most commonly presents with upper gastrointestinal bleeding?,A,A,True,A
459,Deep mentolabial sulcus characteristic feature of?,A,B,False,B
460,"For uterine prolapse in pregnancy, Ring pessary can be inseed upto ?",A,B,False,B
461,"Statement 1:   The maxilla is the ﬁnal facial bone to complete normal growth and development. 
Statement 2:   The condylar head is an important growth center of the mandible.",A,A,True,A
462,NK cell activator is?,A,D,False,D
463,Azoospermia with normal FSH would indicate ?,A,C,False,C
464,Na+ -K+-C1- cotranspoer contains ?,A,A,True,A
465,Bacteria of orange complex is/are:,A,D,False,D
466,Investigation of choice in post menopausal bleeding?,A,D,False,D
467,Fastest receptor mediated action is through ?,A,A,True,A
468,Which of the following is a late severe adverse effect of radiation therapy,A,D,False,D
469,Which of the following is not a branch of third part of maxillary artery:,A,D,False,D
470,Second phase of occlusal adjustment concentrates on following except:,A,A,True,A
471,"A 70 year old man present with chest pain on evaluation ,he was diagnosed from coronary disease . on doing ultrasonography gall stone was detected . what should be the most appropriate management of gall stones in this case",A,B,False,B
472,Closing volume is related to which of the following?,A,B,False,B
473,Waldeyer's fascia lies ?,A,C,False,C
474,Treatment of large omphalocele defect can be done by,A,D,False,D
475,CEA is,A,B,False,B
476,Pregnancy is contraindicated in which cardiac disease -,A,A,True,A
477,All are used for secondary prevention of MI except,A,A,True,A
478,Name the probe which is having a simple wire of nickel of 0.5mm and a mercury sensor:,A,B,False,B
479,Which of the following is first line drug for acute CHF?,A,B,False,B
480,"It waste contain toxic substances, organic load is measured by ?",A,A,True,A
481,PTH acts directly on which cells ?,A,C,False,C
482,Which of the following is a ligand –gated ion channel ?,A,C,False,C
483,Ionotropic effect of thyroid hormone is by ?,A,B,False,B
484,Minimum floor space recommended for worker according to Factories Act?,A,A,True,A
485,Most common tumor of salivary gland:,A,A,True,A
486,Cytochrome CYP3A4 are induced by all of the following anti-epileptics except–,A,B,False,B
487,Which of the following includes mortality rate in it?,A,D,False,D
488,Wald’s visual cycle is influenced by,A,D,False,D
489,DNA fragments are separated by ?,A,B,False,B
490,Which of the following is not true about benzodiazepines?,A,B,False,B
491,Interceptive orthodontics includes all EXCEPT?,A,A,True,A
492,Viscera in toxicology stored in,A,C,False,C
493,Sezary cells show which tlpe of nucleus -,A,D,False,D
494,Oncogenic osteomalacia is mediated by,A,A,True,A
495,Which is the critical temperature of N20 ?,A,D,False,D
496,Optic tract lesion causes ?,A,A,True,A
497,A tooth receiving an injury that causes coronal fracture may have a better pulpal prognosis than a tooth that sustains a severe blow without fracturing the crown. This is because a part of the energy of the blow dissipates as the crown fractures rather than all the energy being absorbed by the tooth,A,A,True,A
498,"A 27-year primigravida presents with PIH with BP of 150/100 mm of Hg at 32 weeks of gestation.If there are no complications, the pregnancy should be best terminatedat:",A,B,False,B
499,Embolisation of tumors is done using,A,D,False,D
500,A complete keratinization process leads to the production of?,A,B,False,B
501,The concentration of mercury will be higher:,A,B,False,B
502,"In a mechanically ventilated patient in ICU, which of the following does not show improvement in prognosis:",A,B,False,B
503,Which of the following causes maximum damage?,A,B,False,B
504,From 6 weeks to 12 weeks... Infant weight increases at rate of -,A,B,False,B
505,Gangrene not caused by,A,D,False,D
506,Maximum buffering capacity of a buffer is maximum at pH,A,C,False,C
507,Intracellular destruction enzymes that are possible markers of active periodontal destruction are all except?,A,D,False,D
508,The most common cause of bone destruction in periodontal disease is the extension of inflammation from the?,A,A,True,A
509,"In Rideal walker method, plates are incubated for ?",A,C,False,C
510,CEAP score indicates-,A,B,False,B
511,"In case of death due to police firing, the inquest shall be ordered by which of the following?",A,C,False,C
512,Halden Effect is ?,A,C,False,C
513,Which of the following sites of Ca larynx has the best prognosis?,A,A,True,A
514,Barr body is NOT seen in:PGI 07; WB 08,A,B,False,B
515,All the following are characteristics of oculomotor nerve except:,A,B,False,B
516,There is overlapping of skull sutures which can be reduced with gental pressure. What is the grade of moulding ?,A,A,True,A
517,Which of these is Anti-inflammatory:,A,A,True,A
518,The drug induced gingival engagement is usually more severe in the:,A,A,True,A
519,Mean output of breast milk per day is maximum during the following months of lactation:,A,A,True,A
520,Subgingival calculus is brown-black in colour due:,A,C,False,C
521,Most common site for hydatid cyst,A,B,False,B
522,Type of clasp used for teeth with low survey line:,A,D,False,D
523,Osmolarity of Milk F-100 is,A,A,True,A
524,Which anaesthetic agent is neither metabolised by liver nor by kidney ?,A,A,True,A
525,Who is the father of microbiology?,A,D,False,D
526,Zewellger syndrone is due to absence of,A,C,False,C
527,Oxidation in biotransformation is ?,A,A,True,A
528,Treatment for verrucous carcinoma is,A,A,True,A
529,Association of high altitude areas with goiter is example of?,A,A,True,A
530,Specific colour produced by a specific wavelength of light is called as:,A,C,False,C.
531,Rapid detection of meningococal meningitis is,A,C,False,C
532,"In, the primary survey which is not included-",A,A,True,A
533,Head light in fog appearance is seen in ?,A,A,True,A
534,Occlusal dovetail in Class II inlay preparation:,A,B,False,B
535,Effect of positive G?,A,B,False,B
536,Rockall score is used for prognosis of patients of,A,A,True,A
537,Spinal cord has how many synapses in golgi tendon reflex?,A,A,True,A
538,"In  a  standard normal curve, mean +  2 standard deviations covers:",A,C,False,C
539,Replication of mitochondrial DNA is caused by which type of DNA polymerase ?,A,A,True,A
540,"Blunt trauma chest, first step in management after initial resuscitation is",A,C,False,C
541,The most common local cause of malocclusion is:,A,B,False,B
542,The best drug to lower prolactin level in a female with infeility is,A,A,True,A
543,Adherence of E. histolytica to colonic mucosa is mediated by ?,A,B,False,B
544,The active disinfectant propey of bleaching powder is due to:,A,C,False,C
545,A 10-yrs-old boy displays hyperactivity and is unable to focus on his schoolwork because of an inability to focus on the activity. Which of the following drugs might prove effective for relieving the boy's main symptoms?,A,A,True,A
546,Institute with this symbol is located at?,A,A,True,A
547,Burr hole is done for -,A,A,True,A
548,RDA of iodine in lactation in microgram-,A,B,False,B
549,In which of the following thyroid cancers is deposition of amyloid due to altered calciton in seen?,A,C,False,C
550,Radiation used most commonly for pain management due to bone metastasis is -,A,D,False,D
551,Aneurysmal dilation of the small bowel is seen in,A,A,True,A
552,Diagnostic modality used for assessing pathology of major salivary glands:,A,D,False,D
553,Which delivers highest dose of radiation -,A,B,False,B
554,True about Glomus jugulare all are Except:,A,B,False,B
555,Drugs used in ALL in child are all except -,A,D,False,D
556,Calculate BMI if weight in kilograms is 98 andheight in centimeters is 175:,A,B,False,B
557,Transformation toughening of zirconia occurs due to change in phase from:,A,A,True,A
558,Dental fluorosis occurs if fluoride level is more than,A,B,False,B
559,A person who assists the dentist in the clinic but is not allowed to treat patients independently is known as:,A,C,False,C
560,"Drug which substitutes phenytoin, so that gingival enlargement does not occur:",A,A,True,A
561,Which is the investigation of choice for staging of a lower limb sarcoma ?,A,A,True,A
562,Candidal infection in HIV resistant to fluconazole is treated with?,A,B,False,B
563,Which carpal bone appears at 2 years of age?,A,B,False,B
564,"In cervical spine injury, first to be done",A,B,False,B
565,Amino acid with aliphatic side chain is?,A,B,False,B
566,Bacteria commonly associated with localized Aggressive periodontitis is / are:,A,D,False,D
567,The colour plate is showing:,A,A,True,A
568,Role of ion channels on vascular endothelium is ?,A,A,True,A
569,"After IUFD, when does the mother develop DIC -",A,B,False,B
570,Pyrimidine synthesis rate limiting enzyme is?,A,D,False,D
571,What is the purpose of randomization in a clinical trial:,A,A,True,A
572,Calculus embedded deeply into the cementum is known as:,A,C,False,C.
573,"In classification of Obstructive sleep apnoea (OSA), a severe case is defined as when the number of episodes of apnoea during sleep exceed:",A,C,False,C
574,Amblyopia is caused by ?,A,A,True,A
575,Which thalamic nuclei can produce basal ganglia symptoms ?,A,D,False,D
576,AVN following transcervical neck femur fractures occurs due to damage to which of the following blood vessels ?,A,B,False,B
577,Call Exner bodies seen in ?,A,A,True,A
578,Voilet marginal line over gingiva suggests exposure to:,A,C,False,C
579,True about cross-sectional epidemiology study is:,A,B,False,B
580,Which of the following is a X linked metabolic disorder?,A,A,True,A
581,Which of the following is a nucleoside?,A,B,False,B
582,B-Lynch suture is applied on ?,A,B,False,B
583,Not an essential amino acid ?,A,D,False,D
584,Most lateral nucleus of cerebellum is ?,A,C,False,C
585,Caput succedeum is said to occur in baby?,A,A,True,A
586,Mechanism of action of Basiliximab is ?,A,C,False,C
587,The PIRO classification scheme is used for :,A,C,False,C
588,Most common cause of cellulitis is ?,A,A,True,A
589,Neuropraxia is ?,A,D,False,D
590,"In EMG/NCV study, H. reflex correlates with",A,A,True,A
591,Most common cause of early aboion -,A,B,False,B
592,Hyperglycemia in Neonate if blood sugar is above –,A,A,True,A
593,NSAID given in once daily dose is?,A,C,False,C
594,According to Grossman Debridement instrument is:,A,A,True,A.
595,All of the following are causes Crystal keratopathy except?,A,D,False,D
596,Adductor canal has:,A,C,False,C
597,Which of the following stoma is formed in Haman's procedure ?,A,A,True,A
598,True about hymen in Child rape is-,A,D,False,D
599,Side chain linkage in proteoglycons -,A,A,True,A
